-3.49949	-24.6
-3.49783	-24.55
-3.49617	-24.5
-3.4945	-24.45
-3.49284	-24.4
-3.49116	-24.35
-3.48949	-24.3
-3.48781	-24.25
-3.48613	-24.2
-3.48444	-24.15
-3.48275	-24.1
-3.48105	-24.05
-3.47935	-24
-3.47765	-23.95
-3.47595	-23.9
-3.47424	-23.85
-3.47252	-23.8
-3.47081	-23.75
-3.46909	-23.7
-3.46736	-23.65
-3.46563	-23.6
-3.4639	-23.55
-3.46216	-23.5
-3.46042	-23.45
-3.45868	-23.4
-3.45693	-23.35
-3.45518	-23.3
-3.45343	-23.25
-3.45167	-23.2
-3.44991	-23.15
-3.44814	-23.1
-3.44637	-23.05
-3.4446	-23
-3.44282	-22.95
-3.44104	-22.9
-3.43925	-22.85
-3.43746	-22.8
-3.43567	-22.75
-3.43387	-22.7
-3.43207	-22.65
-3.43027	-22.6
-3.42846	-22.55
-3.42664	-22.5
-3.42483	-22.45
-3.42301	-22.4
-3.42118	-22.35
-3.41935	-22.3
-3.41752	-22.25
-3.41569	-22.2
-3.41385	-22.15
-3.412	-22.1
-3.41016	-22.05
-3.4083	-22
-3.40645	-21.95
-3.40459	-21.9
-3.40273	-21.85
-3.40086	-21.8
-3.39899	-21.75
-3.39711	-21.7
-3.39523	-21.65
-3.39335	-21.6
-3.39146	-21.55
-3.38957	-21.5
-3.38768	-21.45
-3.38578	-21.4
-3.38387	-21.35
-3.38197	-21.3
-3.38006	-21.25
-3.37814	-21.2
-3.37622	-21.15
-3.3743	-21.1
-3.37237	-21.05
-3.37044	-21
-3.36851	-20.95
-3.36657	-20.9
-3.36462	-20.85
-3.36268	-20.8
-3.36073	-20.75
-3.35877	-20.7
-3.35681	-20.65
-3.35485	-20.6
-3.35288	-20.55
-3.35091	-20.5
-3.34894	-20.45
-3.34696	-20.4
-3.34497	-20.35
-3.34298	-20.3
-3.34099	-20.25
-3.339	-20.2
-3.337	-20.15
-3.33499	-20.1
-3.33299	-20.05
-3.33097	-20
-3.32896	-19.95
-3.32694	-19.9
-3.32491	-19.85
-3.32289	-19.8
-3.32085	-19.75
-3.31882	-19.7
-3.31678	-19.65
-3.31473	-19.6
-3.31268	-19.55
-3.31063	-19.5
-3.30857	-19.45
-3.30651	-19.4
-3.30444	-19.35
-3.30237	-19.3
-3.3003	-19.25
-3.29822	-19.2
-3.29614	-19.15
-3.29405	-19.1
-3.29196	-19.05
-3.28987	-19
-3.28777	-18.95
-3.28567	-18.9
-3.28356	-18.85
-3.28145	-18.8
-3.27933	-18.75
-3.27721	-18.7
-3.27509	-18.65
-3.27296	-18.6
-3.27083	-18.55
-3.26869	-18.5
-3.26655	-18.45
-3.26441	-18.4
-3.26226	-18.35
-3.26011	-18.3
-3.25795	-18.25
-3.25579	-18.2
-3.25362	-18.15
-3.25145	-18.1
-3.24928	-18.05
-3.2471	-18
-3.24491	-17.95
-3.24273	-17.9
-3.24054	-17.85
-3.23834	-17.8
-3.23614	-17.75
-3.23394	-17.7
-3.23173	-17.65
-3.22951	-17.6
-3.2273	-17.55
-3.22508	-17.5
-3.22285	-17.45
-3.22062	-17.4
-3.21839	-17.35
-3.21615	-17.3
-3.21391	-17.25
-3.21166	-17.2
-3.20941	-17.15
-3.20715	-17.1
-3.20489	-17.05
-3.20263	-17
